Stat,Test,ODI,T20,IPL
Matches,0,1,2,127
Innings,0,1,2,121
Runs,0,7,15,3078
Balls,0,14,27,2235
Highest,0,7,9,91
Average,0,7,7.5,27.48
SR,0,50.00,55.56,137.72
Not Out,0,0,0,9
Fours,0,0,0,288
Sixes,0,0,0,151
Ducks,0,0,0,8
