Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-55,SRH,T20,Hyderabad,21 Apr 26,13.7,4,0
INDIAN PREMIER LEAGUE 2025,0-9,KKR,T20,Guwahati,26 Mar 25,9,1,0
INDIAN PREMIER LEAGUE 2025,0-9,SRH,T20,Hyderabad,23 Mar 25,9,1,0
INDIAN PREMIER LEAGUE 2023,0-3,LSG,T20,Kolkata,20 May 23,3,1,0
INDIAN PREMIER LEAGUE 2023,0-26,RR,T20,Kolkata,11 May 23,26,1,0
INDIAN PREMIER LEAGUE 2023,1-7,PBKS,T20,Kolkata,08 May 23,7,1,0
INDIAN PREMIER LEAGUE 2023,0-14,GT,T20,Kolkata,29 Apr 23,28,0.5,0
INDIAN PREMIER LEAGUE 2023,0-8,RCB,T20,Bengaluru,26 Apr 23,8,1,0
INDIAN PREMIER LEAGUE 2023,2-17,DC,T20,Delhi,20 Apr 23,4.2,4,0
INDIAN PREMIER LEAGUE 2022,0-9,LSG,T20,Navi Mumbai,18 May 22,9,1,0
INDIAN PREMIER LEAGUE 2022,0-14,DC,T20,Mumbai,28 Apr 22,14,1,0
INDIAN PREMIER LEAGUE 2021,0-7,PBKS,T20,Dubai,01 Oct 21,7,1,0
INDIAN PREMIER LEAGUE 2021,0-5,MI,T20,Abu Dhabi,23 Sep 21,5,1,0
"INDIA TOUR OF SRI LANKA, 2021",0-10,SL,ODI,Colombo,23 Jul 21,3.3,3,0
INDIAN PREMIER LEAGUE 2020,0-16,CSK,T20,Dubai,29 Oct 20,16,1,0
INDIAN PREMIER LEAGUE 2020,0-7,PBKS,T20,Abu Dhabi,10 Oct 20,7,1,0
INDIAN PREMIER LEAGUE 2019,1-8,PBKS,T20,Mohali,03 May 19,8,1,0
INDIAN PREMIER LEAGUE 2019,0-13,RR,T20,Kolkata,25 Apr 19,13,1,0
INDIAN PREMIER LEAGUE 2019,1-12,DC,T20,Kolkata,12 Apr 19,6,2,0
INDIAN PREMIER LEAGUE 2019,1-22,RCB,T20,Bengaluru,05 Apr 19,11,2,0
INDIAN PREMIER LEAGUE 2019,0-8,DC,T20,Delhi,30 Mar 19,8,1,0
INDIAN PREMIER LEAGUE 2019,0-9,SRH,T20,Kolkata,24 Mar 19,9,1,0
"INDIAN PREMIER LEAGUE, 2018",0-5,SRH,T20,Hyderabad,19 May 18,5,1,0
"INDIAN PREMIER LEAGUE, 2018",0-17,MI,T20,Mumbai,06 May 18,8.5,2,0
"INDIAN PREMIER LEAGUE, 2018",0-0,PBKS,T20,Kolkata,21 Apr 18,0,0.1,0
"INDIAN PREMIER LEAGUE, 2018",2-11,RR,T20,Jaipur,18 Apr 18,5.5,2,0
"INDIAN PREMIER LEAGUE, 2018",2-11,RCB,T20,Kolkata,08 Apr 18,11,1,0
"INDIAN PREMIER LEAGUE, 2016",0-3,DC,T20,Visakhapatnam,15 May 16,3,1,0
