Stat,Test,ODI,T20,IPL
Matches,0,5,21,12
Innings,0,2,11,3
Runs,0,11,73,22
Balls,0,15,70,21
Highest,0,8,34,11
Average,0,5.5,10.43,11
SR,0,73.34,104.29,104.77
Not Out,0,0,4,1
Fours,0,0,7,1
Sixes,0,1,3,1
Ducks,0,0,3,1
