bowler,overs,maidens,runs,wickets,economy
Tim Southee,4,0,27,1,6.75
Mitchell McClenaghan,4,0,35,1,8.75
Jasprit Bumrah,4,0,28,0,7.0
Krunal Pandya,4,0,15,1,3.75
Harbhajan Singh,3,0,19,0,6.33
Kieron Pollard,1,0,22,0,22.0
