bowler,overs,maidens,runs,wickets,economy
Arshdeep Singh,3.0,0,34,0,11.3
Mohammed Shami,3.0,0,36,0,12.0
Murugan Ashwin,4.0,0,43,1,10.8
Chris Jordan,3.3,0,44,1,12.6
Ravi Bishnoi,4.0,0,27,0,6.8
