bowler,overs,maidens,runs,wickets,economy
Amjad Sher,4,0,15,2,3.8
Nicholas Salonen,2,0,24,0,12.0
Piumal Karunarathna,4,0,44,0,11.0
Mahesh Tambe,4,0,36,0,9.0
Hammadullah Shinwari,4,0,30,0,7.5
Faraaz Mehti Abbas,2,0,13,0,6.5
