bowler,overs,maidens,runs,wickets,economy
Amit Singh,4,0,26,1,6.5
Shane Watson,4,0,23,0,5.75
Johan Botha,4,0,19,1,4.75
Shane Warne,4,0,16,3,4.0
Siddharth Trivedi,4,0,19,3,4.75
