Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,2-20,IDN,T20I,"Sano, Kanto",08 May 26,5,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1-29,THAI,T20I,Bangkok,13 Dec 25,7.2,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1-23,IDN,T20I,Bangkok,11 Dec 25,5.7,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1-25,SIN,T20I,Bangkok,10 Dec 25,6.2,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1-36,MLY,T20I,Bangkok,09 Dec 25,9,4,0
INDONESIA T20I TRI-SERIES 2025,0-13,IDN,T20I,Bali,10 Jul 25,13,1,0
INDONESIA T20I TRI-SERIES 2025,0-16,SKR,T20I,Bali,09 Jul 25,16,1,0
INDONESIA T20I TRI-SERIES 2025,0-15,IDN,T20I,Bali,07 Jul 25,7.5,2,0
INDONESIA T20I TRI-SERIES 2025,1-8,SKR,T20I,Bali,07 Jul 25,8,1,0
INDONESIA T20I TRI-SERIES 2025,1-24,IDN,T20I,Bali,06 Jul 25,8,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",2-16,SKR,T20I,Incheon,05 Oct 24,4,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",3-16,IDN,T20I,Incheon,04 Oct 24,4,4,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",0-18,JPN,T20I,Incheon,26 Sep 24,9,2,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,2-18,IDN,T20I,Bali,26 Dec 23,4.5,4,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,2-28,IDN,T20I,Bali,24 Dec 23,7,4,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,2-35,IDN,T20I,Bali,24 Dec 23,8.7,4,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0-25,IDN,T20I,Bali,23 Dec 23,8.3,3,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,2-28,VAN,T20I,Port Moresby,29 Jul 23,7,4,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0-17,JPN,T20I,Port Moresby,26 Jul 23,8.5,2,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,2-18,VAN,T20I,Port Moresby,25 Jul 23,4.5,4,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0-23,PNG,T20I,Port Moresby,23 Jul 23,11.5,2,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,3-32,JPN,T20I,Port Moresby,22 Jul 23,8,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,0-26,CBD,T20I,Phnom Penh,10 May 23,8.6,3,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,0-34,SIN,T20I,Phnom Penh,03 May 23,8.5,4,0
