over,runs,wickets
1,9,0
2,4,0
3,11,0
4,1,0
5,16,0
6,4,0
7,6,0
8,14,0
9,14,0
10,5,0
11,8,0
12,7,0
13,2,0
14,2,0
15,2,0
16,16,0
17,1,0
18,6,0
19,10,0
20,17,0
