bowler,overs,maidens,runs,wickets,economy
Yudhvir Singh,3,0,24,1,8.0
K Mayers,1,0,11,0,11.0
Krunal Pandya,4,0,24,2,6.0
Avesh Khan,2,0,30,1,15.0
Yash Thakur,4,0,28,1,7.0
Amit Mishra,4,0,40,1,10.0
Ravi Bishnoi,2,0,23,0,11.5
