bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4.0,0,23,1,5.8
Josh Hazlewood,3.5,0,43,1,11.2
Yash Dayal,3.0,0,20,0,6.7
Rasikh Dar Salam,3.0,0,35,0,11.7
Krunal Pandya,3.0,0,34,0,11.3
Liam Livingstone,1.0,0,12,0,12.0
