bowler,overs,maidens,runs,wickets,economy
Boio Ray,1.0,0,5,0,5.0
Alei Nao,2.4,1,6,1,2.2
John Kariko,4.0,0,15,0,3.8
Aue Oru,4.0,0,11,4,2.8
Patrick Nou,2.0,1,4,0,2.0
Assad Vala,2.0,0,3,1,1.5
Lega Siaka,3.0,0,13,2,4.3
Sese Bau,1.0,0,2,1,2.0
