over,runs,wickets
1,5,0
2,9,0
3,6,0
4,1,0
5,1,0
6,6,0
7,4,0
8,1,0
9,2,0
10,2,0
11,5,0
12,0,0
13,4,0
14,2,0
15,1,0
16,2,0
17,3,0
18,2,0
19,3,0
20,2,0
