Stat,Test,ODI,T20,IPL
Matches,0,0,18,0
Innings,0,0,18,0
Runs,0,0,373,0
Balls,0,0,274,0
Highest,0,0,104,0
Average,0,0,23.31,0
SR,0,0,136.14,0
Not Out,0,0,2,0
Fours,0,0,31,0
Sixes,0,0,22,0
Ducks,0,0,2,0
