bowler,overs,maidens,runs,wickets,economy
Ankit Sharma,2,0,11,1,5.5
Jean-Paul Duminy,3,0,24,0,8.0
Manpreet Gony,4,0,27,1,6.75
Rusty Theron,4,0,37,2,9.25
Amit Mishra,3,0,25,0,8.33
Ashish Reddy,4,0,32,2,8.0
