bowler,overs,maidens,runs,wickets,economy
Vinay Kumar,3.0,0,13,1,4.33
Pawan Suyal,4.0,0,45,0,11.25
Lasith Malinga,4.0,0,41,1,10.25
Jagadeesha Suchith,4.0,0,31,0,7.75
Corey Anderson,2.0,0,12,0,6.0
Shreyas Gopal,2.1,0,23,1,10.95
