bowler,overs,maidens,runs,wickets,economy
Axar,4,0,12,1,3.0
Sandeep Sharma,4,0,26,1,6.5
Mohit Sharma,4,0,47,0,11.8
Aaron,4,0,21,2,5.2
T Natarajan,1,0,13,0,13.0
Stoinis,3,0,28,0,9.3
