bowler,overs,maidens,runs,wickets,economy
Irfan Pathan,4,0,28,3,7.0
Morne Morkel,4,0,22,1,5.5
Varun Aaron,4,0,26,0,6.5
Aavishkar Salvi,4,0,40,2,10.0
James Hopes,3,0,27,0,9.0
Sridharan Sriram,1,0,25,0,25.0
