over,runs,wickets
1,7,0
2,6,0
3,12,0
4,5,0
5,3,0
6,13,0
7,5,0
8,12,0
9,8,0
10,5,0
11,9,0
12,7,0
13,11,0
14,6,0
15,12,0
16,10,0
17,11,0
18,9,0
19,10,0
20,7,0
