Stat,Test,ODI,T20,IPL
Matches,0,0,0,49
Innings,0,0,0,6
Balls,0,0,0,60
Runs,0,0,0,91
Maidens,0,0,0,0
Wickets,0,0,0,4
Avg,0.0,0.0,0.0,22.75
Eco,0,0,0,9.1
SR,0.0,0.0,0.0,15.0
BBI,-/-,-/-,-/-,2/20
BBM,-/-,-/-,-/-,2/20
