bowler,overs,maidens,runs,wickets,economy
Jaydev Unadkat,3,0,49,0,16.33
Umesh Yadav,2,0,19,1,9.5
Shakib Al Hasan,4,0,30,1,7.5
Sunil Narine,4,0,22,2,5.5
Rajagopal Sathish,2,0,30,0,15.0
Andre Russell,3,0,28,0,9.33
