Stat,Test,ODI,T20,IPL
Matches,0,178,140,149
Innings,0,154,123,142
Runs,0,4611,2806,3200
Balls,0,4447,1983,2304
Highest,0,139,106,101
Average,0,42.3,33.81,35.96
SR,0,103.69,141.51,138.89
Not Out,0,45,40,53
Fours,0,342,184,232
Sixes,0,144,141,144
Ducks,0,9,3,5
