Stat,Test,ODI,T20,IPL
Matches,0,0,16,65
Innings,0,0,12,55
Runs,0,0,162,1055
Balls,0,0,107,690
Highest,0,0,35,85
Average,0,0,18,22.45
SR,0,0,151.41,152.90
Not Out,0,0,3,8
Fours,0,0,16,82
Sixes,0,0,7,65
Ducks,0,0,1,3
