Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,1(3),LSG,T20,Lucknow,07 May 26,33.3,0,0
INDIAN PREMIER LEAGUE 2026,1(3),GT,T20,Ahmedabad,30 Apr 26,33.3,0,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,27 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,10(6),GT,T20,Bengaluru,24 Apr 26,166.6,1,1
INDIAN PREMIER LEAGUE 2026,14(20),DC,T20,Bengaluru,18 Apr 26,70,1,0
INDIAN PREMIER LEAGUE 2026,23(9),LSG,T20,Bengaluru,15 Apr 26,255.5,2,2
INDIAN PREMIER LEAGUE 2026,10(9),MI,T20,Mumbai,12 Apr 26,111.1,1,0
INDIAN PREMIER LEAGUE 2026,5(8),RR,T20,Guwahati,10 Apr 26,62.5,0,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Bengaluru,05 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,0(1),SRH,T20,Bengaluru,28 Mar 26,0,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,T20I,Ahmedabad,19 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,T20I,Dharamsala,14 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",27(17),RSA,T20I,New Chandigarh,11 Dec 25,158.8,2,2
"SOUTH AFRICA TOUR OF INDIA, 2025",10*(5),RSA,T20I,Cuttack,09 Dec 25,200,0,1
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Brisbane,08 Nov 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",3(4),AUS,T20I,Queensland,06 Nov 25,75,0,0
"INDIA TOUR OF AUSTRALIA, 2025",22*(13),AUS,T20I,Hobart,02 Nov 25,169.2,3,0
INDIAN PREMIER LEAGUE 2025,24(10),PBKS,T20,Ahmedabad,03 Jun 25,240,2,2
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,New Chandigarh,29 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,85*(33),LSG,T20,Lucknow,27 May 25,257.5,8,6
INDIAN PREMIER LEAGUE 2025,24(15),SRH,T20,Lucknow,23 May 25,160,1,2
INDIAN PREMIER LEAGUE 2025,7(8),CSK,T20,Bengaluru,03 May 25,87.5,1,0
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Delhi,27 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,20*(10),RR,T20,Bengaluru,24 Apr 25,200,4,0
INDIAN PREMIER LEAGUE 2025,11*(8),PBKS,T20,New Chandigarh,20 Apr 25,137.5,0,1
INDIAN PREMIER LEAGUE 2025,2(7),PBKS,T20,Bengaluru,18 Apr 25,28.5,0,0
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,13 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,3(11),DC,T20,Bengaluru,10 Apr 25,27.2,0,0
INDIAN PREMIER LEAGUE 2025,40*(19),MI,T20,Mumbai,07 Apr 25,210.5,2,4
INDIAN PREMIER LEAGUE 2025,33(21),GT,T20,Bengaluru,02 Apr 25,157.1,5,1
INDIAN PREMIER LEAGUE 2025,12(6),CSK,T20,Chennai,28 Mar 25,200,1,1
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Kolkata,22 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,32*(15),SRH,T20,Hyderabad,19 May 24,213.3,2,2
INDIAN PREMIER LEAGUE 2024,22(20),RR,T20,Guwahati,15 May 24,110,0,2
INDIAN PREMIER LEAGUE 2024,5(4),RCB,T20,Dharamsala,09 May 24,125,1,0
INDIAN PREMIER LEAGUE 2024,0(1),CSK,T20,Dharamsala,05 May 24,0,0,0
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Chennai,01 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,KKR,T20,Kolkata,26 Apr 24,DNB,DNB,DNB
