Stat,Test,ODI,T20,IPL
Matches,0,0,0,3
Innings,0,0,0,3
Balls,0,0,0,58
Runs,0,0,0,122
Maidens,0,0,0,0
Wickets,0,0,0,3
Avg,0.0,0.0,0.0,40.67
Eco,0,0,0,12.62
SR,0.0,0.0,0.0,19.33
BBI,-/-,-/-,-/-,2/30
BBM,-/-,-/-,-/-,2/30
