bowler,overs,maidens,runs,wickets,economy
Zaheer,4,0,31,2,7.8
Chris Morris,4,0,21,3,5.2
Pat Cummins,4,0,29,1,7.2
Nadeem,4,0,13,1,3.2
A Mishra,2,0,32,0,16.0
C Brathwaite,2,0,29,0,14.5
