batter,runs,balls,fours,sixes,strike_rate,dismissal
Tare,0,5,0,0,0.0,c Dhoni b D Chahar
Billings,24,17,4,0,141.18,b Tahir
Samson,102,63,8,5,161.9,b Zampa
Pant,31,22,1,2,140.91,run out (Mayank Agarwal)
CJ Anderson,2,4,0,0,50.0,not out
Chris Morris,38,9,4,3,422.22,not out
