batter,runs,balls,fours,sixes,strike_rate,dismissal
Shane Watson,6,6,1,0,100.0,c R Jadeja b D Kulkarni
AB de Villiers,20,16,2,0,125.0,c Raina b Tambe
Virat Kohli,100,63,11,1,158.73,not out
KL Rahul,51,35,4,3,145.71,not out
