over,runs,wickets
1,16,0
2,8,0
3,16,0
4,18,0
5,19,0
6,14,0
7,3,0
8,7,0
9,11,0
10,5,0
11,6,0
12,6,0
13,8,0
14,9,0
15,8,0
16,5,0
17,8,0
18,10,0
19,17,0
20,9,0
