over,runs,wickets
1,8,0
2,7,0
3,11,0
4,6,0
5,7,0
6,7,0
7,6,0
8,6,0
9,5,0
10,6,0
11,11,0
12,11,0
13,9,0
14,11,0
15,28,0
16,22,0
17,4,0
18,5,0
19,10,0
20,18,0
