Stat,Test,ODI,T20,IPL
Matches,0,72,80,184
Innings,0,14,6,20
Runs,0,77,6,37
Balls,0,141,13,86
Highest,0,18,3,8
Average,0,8.56,3,5.29
SR,0,54.61,46.16,43.03
Not Out,0,5,4,13
Fours,0,8,0,0
Sixes,0,0,0,0
Ducks,0,1,0,1
