Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-32,SRH,T20,Hyderabad,06 May 26,8,4,0
INDIAN PREMIER LEAGUE 2026,0-13,GT,T20,Ahmedabad,03 May 26,13,1,0
INDIAN PREMIER LEAGUE 2026,3-36,RR,T20,New Chandigarh,28 Apr 26,9,4,0
INDIAN PREMIER LEAGUE 2026,0-42,DC,T20,Delhi,25 Apr 26,10.5,4,0
INDIAN PREMIER LEAGUE 2026,1-36,LSG,T20,New Chandigarh,19 Apr 26,9,4,0
INDIAN PREMIER LEAGUE 2026,0-45,MI,T20,Mumbai,16 Apr 26,15,3,0
INDIAN PREMIER LEAGUE 2026,0-33,SRH,T20,New Chandigarh,11 Apr 26,11,3,0
INDIAN PREMIER LEAGUE 2026,1-21,CSK,T20,Chennai,03 Apr 26,7,3,0
INDIAN PREMIER LEAGUE 2026,2-28,GT,T20,New Chandigarh,31 Mar 26,7,4,0
INDIAN PREMIER LEAGUE 2025,1-37,RCB,T20,Ahmedabad,03 Jun 25,9.2,4,0
INDIAN PREMIER LEAGUE 2025,1-39,MI,T20,Ahmedabad,01 Jun 25,9.7,4,0
INDIAN PREMIER LEAGUE 2025,0-30,RR,T20,Jaipur,18 May 25,7.5,4,0
INDIAN PREMIER LEAGUE 2025,1-50,LSG,T20,Dharamsala,04 May 25,12.5,4,0
INDIAN PREMIER LEAGUE 2025,4-32,CSK,T20,Chennai,30 Apr 25,10.6,3,0
INDIAN PREMIER LEAGUE 2025,1-36,RCB,T20,New Chandigarh,20 Apr 25,9,4,0
INDIAN PREMIER LEAGUE 2025,2-11,RCB,T20,Bengaluru,18 Apr 25,3.6,3,0
INDIAN PREMIER LEAGUE 2025,4-28,KKR,T20,New Chandigarh,15 Apr 25,7,4,0
INDIAN PREMIER LEAGUE 2025,1-56,SRH,T20,Hyderabad,12 Apr 25,14,4,0
INDIAN PREMIER LEAGUE 2025,0-9,CSK,T20,New Chandigarh,08 Apr 25,9,1,0
INDIAN PREMIER LEAGUE 2025,0-32,RR,T20,New Chandigarh,05 Apr 25,10.6,3,0
INDIAN PREMIER LEAGUE 2025,1-36,LSG,T20,Lucknow,01 Apr 25,9,4,0
INDIAN PREMIER LEAGUE 2025,0-34,GT,T20,Ahmedabad,25 Mar 25,11.3,3,0
INDIAN PREMIER LEAGUE 2024,0-34,SRH,T20,Chennai,24 May 24,8.5,4,0
INDIAN PREMIER LEAGUE 2024,1-43,RCB,T20,Ahmedabad,22 May 24,10.7,4,0
INDIAN PREMIER LEAGUE 2024,2-31,PBKS,T20,Guwahati,15 May 24,7.7,4,0
INDIAN PREMIER LEAGUE 2024,1-22,CSK,T20,Chennai,12 May 24,5.5,4,0
INDIAN PREMIER LEAGUE 2024,1-48,DC,T20,Delhi,07 May 24,12,4,0
INDIAN PREMIER LEAGUE 2024,0-62,SRH,T20,Hyderabad,02 May 24,15.5,4,0
INDIAN PREMIER LEAGUE 2024,0-41,LSG,T20,Lucknow,27 Apr 24,10.2,4,0
INDIAN PREMIER LEAGUE 2024,1-48,MI,T20,Jaipur,22 Apr 24,12,4,0
INDIAN PREMIER LEAGUE 2024,1-54,KKR,T20,Kolkata,16 Apr 24,13.5,4,0
INDIAN PREMIER LEAGUE 2024,1-31,PBKS,T20,New Chandigarh,13 Apr 24,7.7,4,0
INDIAN PREMIER LEAGUE 2024,2-43,GT,T20,Jaipur,10 Apr 24,10.7,4,0
INDIAN PREMIER LEAGUE 2024,2-34,RCB,T20,Jaipur,06 Apr 24,8.5,4,0
INDIAN PREMIER LEAGUE 2024,3-11,MI,T20,Mumbai,01 Apr 24,2.7,4,0
INDIAN PREMIER LEAGUE 2024,2-19,DC,T20,Jaipur,28 Mar 24,6.3,3,0
INDIAN PREMIER LEAGUE 2024,1-25,LSG,T20,Jaipur,24 Mar 24,8.3,3,0
"INDIA TOUR OF WEST INDIES, 2023",0-51,WI,T20I,"Lauderhill, Florida",13 Aug 23,12.7,4,0
