over,runs,wickets
1,9,0
2,14,0
3,12,0
4,2,0
5,10,0
6,7,0
7,11,0
8,5,0
9,6,0
10,8,0
11,5,0
12,13,0
13,9,0
14,8,0
15,9,0
16,3,0
17,6,0
18,7,0
19,6,0
20,12,0
