bowler,overs,maidens,runs,wickets,economy
Arshdeep Singh,4,0,35,1,8.8
Marco Jansen,4,0,45,1,11.2
Lockie Ferguson,4,0,37,2,9.2
Maxwell,1,0,6,0,6.0
Chahal,3,0,32,0,10.7
Stoinis,4,0,48,0,12.0
