Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-9,JPN,T20I,Nisshin,09 May 26,9,1,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,1-6,FIJI,T20I,Nisshin,08 May 26,6,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",0-16,CIS,T20I,Apia,21 Aug 24,16,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",2-61,WSM,T20I,Apia,20 Aug 24,15.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",1-18,FIJI,T20I,Apia,19 Aug 24,4.5,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",0-45,CIS,T20I,Apia,17 Aug 24,14.5,3.1,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",1-37,BHR,T20I,Kuala Lumpur,10 Mar 24,9.2,4,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",0-21,TAN,T20I,Kuala Lumpur,05 Mar 24,10.5,2,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,3-28,PHI,T20I,Port Moresby,29 Jul 23,8.7,3.2,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,4-28,JPN,T20I,Port Moresby,28 Jul 23,8,3.5,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,2-20,PNG,T20I,Port Moresby,26 Jul 23,6.6,3,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0-16,PHI,T20I,Port Moresby,25 Jul 23,5.3,3,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,4-17,JPN,T20I,Port Moresby,23 Jul 23,4.2,4,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0-14,PNG,T20I,Port Moresby,22 Jul 23,14,1,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",4-12,CIS,T20I,Port Vila,15 Sep 22,5.2,2.3,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",0-18,WSM,T20I,Port Vila,10 Sep 22,9,2,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",0-15,FIJI,T20I,Port Vila,08 Sep 22,7.5,2,0
"VANUATU TOUR OF MALAYSIA, 2019",1-31,MLY,T20I,Kuala Lumpur,04 Oct 19,10.3,3,0
"VANUATU TOUR OF MALAYSIA, 2019",0-34,MLY,T20I,Kuala Lumpur,03 Oct 19,8.5,4,0
"VANUATU TOUR OF MALAYSIA, 2019",1-12,MLY,T20I,Kuala Lumpur,02 Oct 19,6,2,0
"VANUATU TOUR OF MALAYSIA, 2019",4-21,MLY,T20I,Kuala Lumpur,29 Sep 19,5.2,4,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,3-16,PHI,T20I,Port Moresby,24 Mar 19,8,2,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,2-16,PHI,T20I,Port Moresby,23 Mar 19,5.3,3,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,0-22,PNG,T20I,Port Moresby,22 Mar 19,11,2,0
