Stat,Test,ODI,T20,IPL
Matches,0,0,33,0
Innings,0,0,25,0
Balls,0,0,413,0
Runs,0,0,555,0
Maidens,0,0,0,0
Wickets,0,0,36,0
Avg,0.0,0.0,15.42,0.0
Eco,0,0,8.06,0
SR,0.0,0.0,11.47,0.0
BBI,-/-,-/-,4/12,-/-
BBM,-/-,-/-,4/12,-/-
