bowler,overs,maidens,runs,wickets,economy
Chris Morris,4,0,17,2,4.2
Navdeep Saini,3,0,17,1,5.7
Mohammed Siraj,3,0,24,1,8.0
Washington Sundar,4,0,20,2,5.0
Yuzvendra Chahal,4,0,12,1,3.0
Isuru Udana,2,0,19,1,9.5
