Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"PAKISTAN TOUR OF WEST INDIES, 2021",6-51 & 4-43,WI,Test,"Kingston, Jamaica",20 Aug 21,2.9 & 2.5,17.3 & 17.2,7 & 5
"PAKISTAN TOUR OF WEST INDIES, 2021",4-59 & 4-50,WI,Test,"Kingston, Jamaica",12 Aug 21,2.7 & 2.9,21.4 & 17,6 & 4
"PAKISTAN TOUR OF WEST INDIES, 2021",1-44,WI,T20I,Guyana,31 Jul 21,11,4,0
"PAKISTAN TOUR OF WEST INDIES, 2021",0-20,WI,T20I,"Bridgetown, Barbados",28 Jul 21,10,2,0
"PAKISTAN TOUR OF ENGLAND, 2021",0-16,ENG,T20I,Manchester,20 Jul 21,16,1,0
"PAKISTAN TOUR OF ENGLAND, 2021",1-28,ENG,T20I,Leeds,18 Jul 21,8,3.5,0
"PAKISTAN TOUR OF ENGLAND, 2021",3-30,ENG,T20I,Nottingham,16 Jul 21,9.3,3.2,0
"PAKISTAN TOUR OF ENGLAND, 2021",0-78,ENG,ODI,Birmingham,13 Jul 21,7.8,10,0
"PAKISTAN TOUR OF ENGLAND, 2021",1-37,ENG,ODI,London,10 Jul 21,4.6,8,0
"PAKISTAN TOUR OF ENGLAND, 2021",1-22,ENG,ODI,Cardiff,08 Jul 21,4.4,5,0
"PAKISTAN TOUR OF ZIMBABWE, 2021",1-34 & 5-52,ZIM,Test,Harare,07 May 21,2.4 & 2.6,14 & 20,4 & 5
"PAKISTAN TOUR OF ZIMBABWE, 2021",4-43 & 0-35,ZIM,Test,Harare,29 Apr 21,2.8 & 3.1,15.1 & 11,5 & 1
"PAKISTAN TOUR OF SOUTH AFRICA, 2021",1-19,RSA,T20I,Centurion,16 Apr 21,4.7,4,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2021",1-39,RSA,T20I,Centurion,14 Apr 21,9.7,4,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2021",0-30,RSA,T20I,Johannesburg,12 Apr 21,10,3,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2021",1-45,RSA,T20I,Johannesburg,10 Apr 21,11.2,4,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2021",3-58,RSA,ODI,Centurion,07 Apr 21,6.2,9.3,0
