Stat,Test,ODI,T20,IPL
Matches,34,74,103,0
Innings,45,43,42,0
Runs,256,321,345,0
Balls,597,374,274,0
Highest,29,37,33,0
Average,7.31,13.38,14.38,0
SR,42.88,85.83,125.92,0
Not Out,10,19,18,0
Fours,32,26,19,0
Sixes,5,13,25,0
Ducks,12,6,7,0
