bowler,overs,maidens,runs,wickets,economy
Azmatullah Omarzai,3,0,27,2,9.0
Umesh Yadav,3,0,31,2,10.3
Rashid Khan,4,0,23,0,5.8
Ravisrinivasan Sai Kishore,4,0,24,1,6.0
Spencer Johnson,2,0,25,2,12.5
Mohit Sharma,4,0,32,2,8.0
