Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-36,PBKS,T20,Hyderabad,06 May 26,18,2,0
INDIAN PREMIER LEAGUE 2026,0-50,MI,T20,Mumbai,29 Apr 26,16.6,3,0
INDIAN PREMIER LEAGUE 2026,3-12,DC,T20,Hyderabad,21 Apr 26,6,2,0
INDIAN PREMIER LEAGUE 2026,0-22,RR,T20,Hyderabad,13 Apr 26,11,2,0
INDIAN PREMIER LEAGUE 2026,1-38,PBKS,T20,New Chandigarh,11 Apr 26,9.5,4,0
INDIAN PREMIER LEAGUE 2026,2-18,LSG,T20,Hyderabad,05 Apr 26,4.5,4,0
INDIAN PREMIER LEAGUE 2026,1-17,KKR,T20,Kolkata,02 Apr 26,8.5,2,0
INDIAN PREMIER LEAGUE 2026,1-35,RCB,T20,Bengaluru,28 Mar 26,11.6,3,0
INDIAN PREMIER LEAGUE 2025,3-34,KKR,T20,Delhi,25 May 25,8.5,4,0
INDIAN PREMIER LEAGUE 2025,1-20,RCB,T20,Lucknow,23 May 25,10,2,0
INDIAN PREMIER LEAGUE 2025,1-44,LSG,T20,Lucknow,19 May 25,11,4,0
