Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-18,RR,T20,Guwahati,10 Apr 26,18,1,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",1-20,RSA,ODI,Johannesburg,17 Sep 23,10,2,0
ACC EASTERN REGION T20 2020,1-18,HKC,T20I,Bangkok,04 Mar 20,9,2,0
ACC EASTERN REGION T20 2020,1-35,MLY,T20I,Bangkok,03 Mar 20,11.6,3,0
ICC MENS T20 WORLD CUP QUALIFIER 2019,1-18,NAM,T20I,Dubai,26 Oct 19,6,3,0
ICC MENS T20 WORLD CUP QUALIFIER 2019,1-33,PNG,T20I,Dubai,25 Oct 19,8.2,4,0
ICC MENS T20 WORLD CUP QUALIFIER 2019,0-35,KEN,T20I,Dubai,23 Oct 19,8.7,4,0
ICC MENS T20 WORLD CUP QUALIFIER 2019,0-5,NED,T20I,Dubai,22 Oct 19,16.6,0.3,0
ICC MENS T20 WORLD CUP QUALIFIER 2019,0-15,BER,T20I,Dubai,20 Oct 19,7.5,2,0
ICC MENS T20 WORLD CUP QUALIFIER 2019,0-24,SCO,T20I,Dubai,18 Oct 19,16,1.5,0
SINGAPORE T20I TRI-SERIES 2019,1-26,ZIM,T20I,Singapore,03 Oct 19,8.6,3,0
SINGAPORE T20I TRI-SERIES 2019,0-31,ZIM,T20I,Singapore,29 Sep 19,15.5,2,0
SINGAPORE T20I TRI-SERIES 2019,0-15,NEP,T20I,Singapore,28 Sep 19,7.5,2,0
