Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-16,JPN,T20I,Nisshin,09 May 26,4,4,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-14,FIJI,T20I,Nisshin,08 May 26,3.5,4,0
