bowler,overs,maidens,runs,wickets,economy
Mohit Sharma,4,0,28,2,7.0
Jason Holder,3,0,28,0,9.33
Ravichandran Ashwin,4,0,23,1,5.75
Suresh Raina,1,0,4,1,4.0
Chris Morris,2,0,24,1,12.0
Dwayne Bravo,4,0,25,1,6.25
Ravindra Jadeja,2,0,14,0,7.0
