over,runs,wickets
1,1,0
2,7,0
3,15,0
4,9,0
5,10,0
6,14,0
7,10,0
8,16,0
9,7,0
10,6,0
11,8,0
12,6,0
13,13,0
14,4,0
15,6,0
16,11,0
17,8,0
18,7,0
19,12,0
20,11,0
