over,runs,wickets
1,5,0
2,15,0
3,17,0
4,4,0
5,7,0
6,15,0
7,11,0
8,7,0
9,9,0
10,8,0
11,12,0
12,13,0
13,11,0
14,14,0
15,29,0
16,29,0
