bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,38,0,9.5
K Khaleel Ahmed,3,0,38,0,12.7
Siddarth Kaul,4,0,32,2,8.0
Rashid Khan,4,0,19,3,4.8
Carlos Brathwaite,2,0,15,2,7.5
Shakib Al Hasan,3,0,16,1,5.3
