Stat,Test,ODI,T20,IPL
Matches,0,0,0,10
Innings,0,0,0,1
Runs,0,0,0,1
Balls,0,0,0,6
Highest,0,0,0,1
Average,0,0,0,0
SR,0,0,0,16.67
Not Out,0,0,0,1
Fours,0,0,0,0
Sixes,0,0,0,0
Ducks,0,0,0,0
