Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-41,SRH,T20,Mumbai,29 Apr 26,20.5,2,0
INDIAN PREMIER LEAGUE 2026,2-37,CSK,T20,Mumbai,23 Apr 26,9.2,4,0
INDIAN PREMIER LEAGUE 2026,4-24,GT,T20,Ahmedabad,20 Apr 26,6,4,0
INDIAN PREMIER LEAGUE 2025,2-55,PBKS,T20,Ahmedabad,01 Jun 25,13.7,4,0
INDIAN PREMIER LEAGUE 2025,1-28,GT,T20,New Chandigarh,30 May 25,8.4,3.3,0
INDIAN PREMIER LEAGUE 2025,0-16,PBKS,T20,Jaipur,26 May 25,16,1,0
INDIAN PREMIER LEAGUE 2025,2-28,GT,T20,Mumbai,06 May 25,7,4,0
INDIAN PREMIER LEAGUE 2025,1-42,CSK,T20,Mumbai,20 Apr 25,21,2,0
INDIAN PREMIER LEAGUE 2025,1-39,LSG,T20,Lucknow,04 Apr 25,13,3,0
INDIAN PREMIER LEAGUE 2025,4-24,KKR,T20,Mumbai,31 Mar 25,8,3,0
