Stat,Test,ODI,T20,IPL
Matches,0,0,0,10
Innings,0,0,0,10
Balls,0,0,0,183
Runs,0,0,0,334
Maidens,0,0,0,0
Wickets,0,0,0,17
Avg,0.0,0.0,0.0,19.65
Eco,0,0,0,10.95
SR,0.0,0.0,0.0,10.76
BBI,-/-,-/-,-/-,4/24
BBM,-/-,-/-,-/-,4/24
