bowler,overs,maidens,runs,wickets,economy
Mohammed Shami,4,0,30,2,7.5
Hardik Pandya,4,0,22,1,5.5
Lockie Ferguson,4,0,28,4,7.0
Rashid Khan,4,0,30,1,7.5
Varun Aaron,1,0,7,0,7.0
Vijay Shankar,1,0,14,0,14.0
Rahul Tewatia,2,0,22,0,11.0
