over,runs,wickets
1,12,0
2,9,0
3,5,0
4,6,0
5,19,0
6,7,0
7,6,0
8,6,0
9,9,0
10,3,0
11,11,0
12,11,0
13,5,0
14,8,0
15,7,0
16,7,0
17,8,0
18,4,0
19,15,0
20,21,0
