bowler,overs,maidens,runs,wickets,economy
Praveen Kumar,3.2,0,32,0,10.0
Dhawal Kulkarni,4.0,1,14,4,3.5
Ravindra Jadeja,4.0,0,21,2,5.25
Shadab Jakati,3.0,0,45,0,15.0
Dwayne Bravo,3.0,0,26,0,8.67
Dwayne Smith,1.0,0,14,0,14.0
