Stat,Test,ODI,T20,IPL
Matches,0,0,15,0
Innings,0,0,15,0
Runs,0,0,447,0
Balls,0,0,222,0
Highest,0,0,93,0
Average,0,0,29.8,0
SR,0,0,201.36,0
Not Out,0,0,0,0
Fours,0,0,51,0
Sixes,0,0,34,0
Ducks,0,0,2,0
