Stat,Test,ODI,T20,IPL
Matches,0,0,15,0
Innings,0,0,14,0
Balls,0,0,269,0
Runs,0,0,375,0
Maidens,0,0,2,0
Wickets,0,0,13,0
Avg,0.0,0.0,28.85,0.0
Eco,0,0,8.36,0
SR,0.0,0.0,20.69,0.0
BBI,-/-,-/-,3/9,-/-
BBM,-/-,-/-,3/9,-/-
