Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"GIBRALTAR TOUR OF MALTA, 2026",0-16,GIB,T20I,Marsa,08 May 26,8,2,0
"GIBRALTAR TOUR OF MALTA, 2026",0-35,GIB,T20I,Marsa,07 May 26,11.6,3,0
"GIBRALTAR TOUR OF MALTA, 2026",2-28,GIB,T20I,Marsa,07 May 26,7,4,0
"CONTINENTAL CUP, 2025",2-21,AUT,T20I,Ilfov County,29 Jun 25,6,3.5,1
"CONTINENTAL CUP, 2025",3-15,ROM,T20I,Ilfov County,28 Jun 25,5,3,0
"CONTINENTAL CUP, 2025",3-9,FRA,T20I,Ilfov County,26 Jun 25,2.2,4,1
"CONTINENTAL CUP, 2025",0-19,BEL,T20I,Ilfov County,26 Jun 25,9.5,2,0
MDINA CUP 2025,0-30,PORT,T20I,Zemst,31 May 25,10,3,0
MDINA CUP 2025,1-38,BEL,T20I,Zemst,31 May 25,9.5,4,0
MDINA CUP 2025,1-31,BEL,T20I,Zemst,30 May 25,10.3,3,0
MDINA CUP 2025,0-32,PORT,T20I,Zemst,30 May 25,10.6,3,0
"ESTONIA TOUR OF MALTA, 2025",0-33,EST,T20I,Marsa,07 May 25,11,3,0
"ESTONIA TOUR OF MALTA, 2025",0-25,EST,T20I,Marsa,06 May 25,8.3,3,0
"ESTONIA TOUR OF MALTA, 2025",1-43,EST,T20I,Marsa,06 May 25,10.7,4,0
