over,runs,wickets
1,3,0
2,13,0
3,12,0
4,12,0
5,6,0
6,16,0
7,8,0
8,3,0
9,7,0
10,16,0
11,5,0
12,8,0
13,16,0
14,12,0
15,5,0
16,6,0
17,14,0
18,12,0
19,11,0
20,4,0
