batter,runs,balls,fours,sixes,strike_rate,dismissal
Sai Sudharsan,103,51,5,7,201.96,c Shivam Dube b Tushar Deshpande
Shubman Gill,104,55,9,6,189.09,c Ravindra Jadeja b Tushar Deshpande
David Miller,16,11,1,0,145.45,not out
Shahrukh Khan,2,3,0,0,66.67,run out (Rachin Ravindra/Simarjeet Singh)
