Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0(6),CIS,T20I,Nisshin,08 May 26,0,0,0
INDONESIA T20I TRI-SERIES 2025,36(32),IDN,T20I,Bali,13 Jul 25,112.5,4,1
INDONESIA T20I TRI-SERIES 2025,43(27),IDN,T20I,Bali,12 Jul 25,159.2,7,1
INDONESIA T20I TRI-SERIES 2025,1(5),PHI,T20I,Bali,12 Jul 25,20,0,0
INDONESIA T20I TRI-SERIES 2025,8(8),PHI,T20I,Bali,10 Jul 25,100,2,0
INDONESIA T20I TRI-SERIES 2025,71(41),PHI,T20I,Bali,09 Jul 25,173.1,9,3
INDONESIA T20I TRI-SERIES 2025,1(2),IDN,T20I,Bali,09 Jul 25,50,0,0
INDONESIA T20I TRI-SERIES 2025,40(30),IDN,T20I,Bali,08 Jul 25,133.3,1,4
INDONESIA T20I TRI-SERIES 2025,2(10),PHI,T20I,Bali,07 Jul 25,20,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",4(15),JPN,T20I,Incheon,04 Oct 24,26.6,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",24(32),IDN,T20I,Incheon,02 Oct 24,75,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",2(4),PHI,T20I,Incheon,01 Oct 24,50,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",10(13),JPN,T20I,Incheon,29 Sep 24,76.9,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",23(29),IDN,T20I,Incheon,28 Sep 24,79.3,1,0
