Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"GIBRALTAR TOUR OF MALTA, 2026",7*(4),GIB,T20I,Marsa,07 May 26,175,1,0
"GIBRALTAR TOUR OF MALTA, 2026",DNB,GIB,T20I,Marsa,07 May 26,DNB,DNB,DNB
"CONTINENTAL CUP, 2025",1(1),AUT,T20I,Ilfov County,29 Jun 25,100,0,0
"CONTINENTAL CUP, 2025",2(4),ROM,T20I,Ilfov County,28 Jun 25,50,0,0
"CONTINENTAL CUP, 2025",DNB,FRA,T20I,Ilfov County,26 Jun 25,DNB,DNB,DNB
"CONTINENTAL CUP, 2025",1(3),BEL,T20I,Ilfov County,26 Jun 25,33.3,0,0
MDINA CUP 2025,19*(25),PORT,T20I,Zemst,31 May 25,76,1,1
MDINA CUP 2025,1(5),BEL,T20I,Zemst,31 May 25,20,0,0
MDINA CUP 2025,5(12),PORT,T20I,Zemst,30 May 25,41.6,0,0
MDINA CUP 2025,0(3),BEL,T20I,Zemst,30 May 25,0,0,0
"ESTONIA TOUR OF MALTA, 2025",3*(2),EST,T20I,Marsa,07 May 25,150,0,0
"ESTONIA TOUR OF MALTA, 2025",3(6),EST,T20I,Marsa,06 May 25,50,0,0
"ESTONIA TOUR OF MALTA, 2025",3*(1),EST,T20I,Marsa,06 May 25,300,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",1(2),CYP,T20I,Port Soif,28 Aug 24,50,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",23*(14),EST,T20I,Port Soif,27 Aug 24,164.2,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",3(2),GGY,T20I,Port Soif,22 Aug 24,150,0,0
MDINA CUP 2024,0*(1),BEL,T20I,Dreux,11 May 24,0,0,0
MDINA CUP 2024,3(7),BEL,T20I,Dreux,10 May 24,42.8,0,0
VALLETTA CUP 2023,0(1),SUI,T20I,Marsa,15 Jul 23,0,0,0
