Stat,Test,ODI,T20,IPL
Matches,0,0,19,0
Innings,0,0,17,0
Runs,0,0,75,0
Balls,0,0,93,0
Highest,0,0,23,0
Average,0,0,6.82,0
SR,0,0,80.65,0
Not Out,0,0,6,0
Fours,0,0,5,0
Sixes,0,0,1,0
Ducks,0,0,2,0
