bowler,overs,maidens,runs,wickets,economy
Siraj,4,0,37,0,9.2
Hazlewood,4,0,33,1,8.2
Akash Deep,4,0,58,0,14.5
Maxwell,3,0,29,0,9.7
Shahbaz Ahmed,2,0,18,0,9.0
W Hasaranga,3,0,35,2,11.7
