over,runs,wickets
1,2,0
2,13,0
3,7,0
4,9,0
5,14,0
6,5,0
7,6,0
8,14,0
9,6,0
10,11,0
11,7,0
12,7,0
13,16,0
14,8,0
15,5,0
16,5,0
17,4,0
18,12,0
19,10,0
20,18,0
