Stat,Test,ODI,T20,IPL
Matches,0,0,20,0
Innings,0,0,17,0
Runs,0,0,447,0
Balls,0,0,356,0
Highest,0,0,107,0
Average,0,0,29.8,0
SR,0,0,125.57,0
Not Out,0,0,2,0
Fours,0,0,41,0
Sixes,0,0,10,0
Ducks,0,0,1,0
